Posicao,ID,name,UF,IDHM2010,IDHMRenda2010,IDHMLongevidade2010,IDHMEducacao2010
940,521375,Montividiu,GO,0.733,0.738,0.827,0.644
940,160030,Macapa,AP,0.733,0.723,0.82,0.663
965,353770,Piacatu,SP,0.732,0.681,0.843,0.684
965,171650,Pedro Afonso,TO,0.732,0.699,0.846,0.664
965,354830,Santo Expedito,SP,0.732,0.664,0.828,0.714
965,313720,Lagoa da Prata,MG,0.732,0.72,0.832,0.655
965,430540,Chiapetta,RS,0.732,0.702,0.85,0.657
965,520780,Firminopolis,GO,0.732,0.681,0.838,0.688
965,312510,Extrema,MG,0.732,0.729,0.849,0.633
965,520170,Aragarcas,GO,0.732,0.694,0.83,0.68
965,410810,Florida,PR,0.732,0.707,0.816,0.679
965,315690,Sacramento,MG,0.732,0.726,0.871,0.619
965,261070,Paulista,PE,0.732,0.673,0.83,0.703
965,352240,Itapeva,SP,0.732,0.702,0.803,0.697
965,410530,Ceu Azul,PR,0.732,0.732,0.812,0.659
965,431795,Santo Expedito do Sul,RS,0.732,0.679,0.853,0.677
965,510787,Sapezal,MT,0.732,0.758,0.836,0.62
965,354030,Pontes Gestal,SP,0.732,0.705,0.805,0.69
965,431844,Sao Jorge,RS,0.732,0.75,0.846,0.617
965,420860,Jabora,SC,0.732,0.746,0.801,0.657
965,354200,Quintana,SP,0.732,0.689,0.811,0.703
965,353500,Palestina,SP,0.732,0.717,0.848,0.645
965,330060,Bom Jesus do Itabapoana,RJ,0.732,0.723,0.819,0.662
965,351515,Engenheiro Coelho,SP,0.732,0.72,0.815,0.668
965,351540,Fartura,SP,0.732,0.699,0.867,0.648
965,522180,Urutai,GO,0.732,0.7,0.841,0.666
965,354500,Salesopolis,SP,0.732,0.687,0.829,0.69
965,353590,Paranapua,SP,0.732,0.712,0.842,0.655
965,431590,Rodeio Bonito,RS,0.732,0.733,0.842,0.636
965,351800,Guarani D'Oeste,SP,0.732,0.682,0.806,0.714
993,352960,Meridiano,SP,0.731,0.717,0.817,0.667
993,521878,Rio Quente,GO,0.731,0.707,0.878,0.629
993,411120,Itapejara D'Oeste,PR,0.731,0.713,0.828,0.661
993,430223,Boa Vista do Incra,RS,0.731,0.703,0.867,0.641
993,351640,Franco da Rocha,SP,0.731,0.702,0.852,0.654
993,522010,Sao Luis de Montes Belos,GO,0.731,0.721,0.809,0.67
993,420550,Fraiburgo,SC,0.731,0.712,0.86,0.637
993,421590,Sao Bonifacio,SC,0.731,0.729,0.86,0.622
993,315120,Pirapora,MG,0.731,0.693,0.828,0.68
993,421670,Sao Jose do Cedro,SC,0.731,0.753,0.83,0.625
993,110030,Vilhena,RO,0.731,0.734,0.808,0.659
993,352910,Marinopolis,SP,0.731,0.681,0.825,0.694
993,316940,Tres Pontas,MG,0.731,0.714,0.85,0.643
993,314110,Matozinhos,MG,0.731,0.69,0.864,0.654
993,410860,Goioere,PR,0.731,0.72,0.85,0.639
993,352760,Luis Antonio,SP,0.731,0.709,0.822,0.671
993,315670,Sabara,MG,0.731,0.699,0.833,0.67
993,355330,Tambau,SP,0.731,0.729,0.858,0.624
993,410940,Guarapuava,PR,0.731,0.73,0.853,0.628
993,431545,Relvado,RS,0.731,0.765,0.868,0.588
993,432080,Soledade,RS,0.731,0.727,0.861,0.625
993,411722,Nova Santa Rosa,PR,0.731,0.732,0.809,0.66
993,412670,Tamboara,PR,0.731,0.679,0.852,0.674
993,320240,Guarapari,ES,0.731,0.746,0.837,0.626
993,351830,Guararema,SP,0.731,0.729,0.817,0.656
993,351100,Castilho,SP,0.731,0.688,0.827,0.686
993,312790,Grupiara,MG,0.731,0.679,0.844,0.682
993,210530,Imperatriz,MA,0.731,0.697,0.803,0.698
1021,313190,Itabirito,MG,0.73,0.737,0.828,0.638
1021,421420,Quilombo,SC,0.73,0.712,0.832,0.656
1021,431030,Ilopolis,RS,0.73,0.756,0.866,0.595
1021,350020,Adolfo,SP,0.73,0.71,0.844,0.648
1021,430930,Guaiba,RS,0.73,0.732,0.833,0.639
1021,431200,Mariano Moro,RS,0.73,0.763,0.843,0.604
1021,354470,Sagres,SP,0.73,0.692,0.83,0.677
1021,412795,Tupassi,PR,0.73,0.721,0.83,0.649
1021,353380,Oleo,SP,0.73,0.713,0.858,0.637
1021,350635,Bertioga,SP,0.73,0.727,0.817,0.654
1021,352115,Ipigua,SP,0.73,0.696,0.839,0.666
1021,330310,Natividade,RJ,0.73,0.707,0.806,0.683
1021,420660,Guaruja do Sul,SC,0.73,0.732,0.833,0.639
1021,312710,Frutal,MG,0.73,0.73,0.865,0.615
1021,411150,Ivaipora,PR,0.73,0.711,0.827,0.661
1021,351080,Casa Branca,SP,0.73,0.727,0.835,0.64
1021,520430,Cacu,GO,0.73,0.774,0.84,0.599
1021,330580,Teresopolis,RJ,0.73,0.752,0.855,0.605
1021,352980,Mineiros do Tiete,SP,0.73,0.719,0.823,0.658
1021,410590,Colorado,PR,0.73,0.747,0.804,0.649
1021,310830,Borda da Mata,MG,0.73,0.703,0.865,0.64
1021,521580,Palmelo,GO,0.73,0.734,0.804,0.659
1021,351495,Embauba,SP,0.73,0.723,0.84,0.641
1021,350100,Altinopolis,SP,0.73,0.726,0.843,0.635
1021,330220,Itaperuna,RJ,0.73,0.716,0.837,0.649
1021,353630,Patrocinio Paulista,SP,0.73,0.696,0.826,0.678
1021,410750,Engenheiro Beltrao,PR,0.73,0.701,0.82,0.677
1021,320040,Anchieta,ES,0.73,0.696,0.856,0.654
1021,352190,Itajobi,SP,0.73,0.727,0.832,0.644
1021,315390,Raposos,MG,0.73,0.706,0.832,0.661
1021,350740,Borborema,SP,0.73,0.71,0.831,0.658
1052,510020,Agua Boa,MT,0.729,0.723,0.829,0.646
1052,352660,Lavrinhas,SP,0.729,0.665,0.823,0.707
1052,315290,Pratapolis,MG,0.729,0.703,0.862,0.639
1052,311820,Conquista,MG,0.729,0.714,0.877,0.618
1052,352640,Laranjal Paulista,SP,0.729,0.732,0.829,0.639
1052,314920,Pedrinopolis,MG,0.729,0.719,0.855,0.631
1052,510795,Tangara da Serra,MT,0.729,0.749,0.825,0.626
1052,314810,Patrocinio,MG,0.729,0.723,0.852,0.628
1052,330150,Cordeiro,RJ,0.729,0.724,0.826,0.649
1052,314730,Paraisopolis,MG,0.729,0.692,0.852,0.657
1052,410200,Assis Chateaubriand,PR,0.729,0.713,0.857,0.633
1052,421450,Rio do Campo,SC,0.729,0.741,0.803,0.65
1052,421470,Rio dos Cedros,SC,0.729,0.739,0.827,0.634
1052,330040,Barra Mansa,RJ,0.729,0.72,0.819,0.657
1052,355720,Chavantes,SP,0.729,0.713,0.828,0.655
1052,355715,Zacarias,SP,0.729,0.695,0.826,0.674
1052,421840,Treze de Maio,SC,0.729,0.729,0.881,0.602
1052,500769,Sao Gabriel do Oeste,MS,0.729,0.751,0.85,0.608
1052,355210,Socorro,SP,0.729,0.737,0.828,0.634
1052,355150,Serrana,SP,0.729,0.713,0.835,0.65
1052,350890,Caiabu,SP,0.729,0.682,0.823,0.691
1052,316295,Sao Jose da Lapa,MG,0.729,0.677,0.844,0.679
1052,431580,Roca Sales,RS,0.729,0.753,0.853,0.602
1052,430545,Cidreira,RS,0.729,0.73,0.848,0.625
1052,320260,Iconha,ES,0.729,0.709,0.83,0.658
1052,354530,Salto de Pirapora,SP,0.729,0.699,0.834,0.665
1052,351140,Cerqueira Cesar,SP,0.729,0.71,0.821,0.666
1052,412210,Rio Bom,PR,0.729,0.672,0.848,0.681
1052,520710,Diorama,GO,0.729,0.663,0.841,0.696
1081,354630,Santa Cruz das Palmeiras,SP,0.728,0.746,0.815,0.635
1081,421770,Sombrio,SC,0.728,0.729,0.858,0.617
1081,354995,Sao Lourenco da Serra,SP,0.728,0.704,0.823,0.666
1081,354570,Santa Albertina,SP,0.728,0.716,0.809,0.665
1081,311000,Caete,MG,0.728,0.69,0.844,0.663
1081,354460,Sabino,SP,0.728,0.708,0.813,0.671
1081,421569,Santiago do Sul,SC,0.728,0.731,0.811,0.652
1081,412720,Terra Boa,PR,0.728,0.708,0.803,0.68
1081,430430,Candido Godoi,RS,0.728,0.72,0.853,0.627
1081,350120,Alvares Florence,SP,0.728,0.701,0.806,0.683
1081,354250,Reginopolis,SP,0.728,0.715,0.817,0.66
1081,420310,Caibi,SC,0.728,0.737,0.83,0.631
1081,421240,Pedras Grandes,SC,0.728,0.715,0.87,0.621
1081,432230,Tuparendi,RS,0.728,0.734,0.832,0.632
1081,410190,Assai,PR,0.728,0.724,0.833,0.641
1081,351730,Guaimbe,SP,0.728,0.675,0.83,0.689
1081,420207,Balneario Gaivota,SC,0.728,0.734,0.844,0.622
1081,314650,Pains,MG,0.728,0.717,0.874,0.616
1081,350920,Cajamar,SP,0.728,0.713,0.81,0.668
1081,355495,Tuiuti,SP,0.728,0.702,0.871,0.63
1081,320506,Venda Nova do Imigrante,ES,0.728,0.731,0.845,0.624
1081,330023,Armacao dos Buzios,RJ,0.728,0.75,0.824,0.624
1081,430225,Boa Vista do Sul,RS,0.728,0.77,0.852,0.587
1081,431043,Ipe,RS,0.728,0.751,0.831,0.618
1081,314310,Monte Carmelo,MG,0.728,0.716,0.868,0.62
1081,410465,Carambei,PR,0.728,0.721,0.836,0.64
1107,432120,Taquara,RS,0.727,0.754,0.88,0.579
1107,431213,Mato Castelhano,RS,0.727,0.752,0.839,0.608
1107,431710,Sant'Ana do Livramento,RS,0.727,0.715,0.846,0.636
1107,520860,Goianesia,GO,0.727,0.719,0.84,0.636
1107,351900,Herculandia,SP,0.727,0.68,0.809,0.698
1107,520420,Cachoeira de Goias,GO,0.727,0.68,0.838,0.674
1107,412480,Sao Joao,PR,0.727,0.695,0.838,0.66
1107,430593,Coronel Pilar,RS,0.727,0.766,0.835,0.6
1107,320420,Piuma,ES,0.727,0.702,0.852,0.643
1107,355550,Ubirajara,SP,0.727,0.689,0.829,0.674
1107,351580,Flora Rica,SP,0.727,0.668,0.796,0.723
1107,313450,Itutinga,MG,0.727,0.703,0.878,0.622
1107,352000,Igaracu do Tiete,SP,0.727,0.691,0.838,0.664
1107,421555,Santa Helena,SC,0.727,0.705,0.833,0.653
1107,120040,Rio Branco,AC,0.727,0.729,0.798,0.661
1107,352090,Ipaussu,SP,0.727,0.713,0.828,0.65
1107,353610,Pardinho,SP,0.727,0.718,0.821,0.652
1107,510452,Ipiranga do Norte,MT,0.727,0.742,0.807,0.642
1107,410240,Bandeirantes,PR,0.727,0.714,0.819,0.658
1107,351512,Emilianopolis,SP,0.727,0.69,0.805,0.691
1107,312770,Governador Valadares,MG,0.727,0.714,0.834,0.644
1107,500290,Cassilandia,MS,0.727,0.756,0.811,0.627
1107,521860,Rialma,GO,0.727,0.698,0.827,0.667
1107,310430,Areado,MG,0.727,0.7,0.847,0.649
1107,521800,Porangatu,GO,0.727,0.709,0.845,0.642
1107,353910,Pirapora do Bom Jesus,SP,0.727,0.679,0.81,0.698
1133,320250,Ibiracu,ES,0.726,0.733,0.835,0.625
1133,313430,Itumirim,MG,0.726,0.675,0.84,0.675
1133,320140,Castelo,ES,0.726,0.703,0.852,0.639
1133,411630,Munhoz de Melo,PR,0.726,0.704,0.856,0.634
1133,310150,Alem Paraiba,MG,0.726,0.713,0.857,0.626
1133,355390,Tarabai,SP,0.726,0.666,0.823,0.697
1133,432000,Sapucaia do Sul,RS,0.726,0.726,0.844,0.624
1133,431090,Jacutinga,RS,0.726,0.703,0.855,0.636
1133,521120,Itapuranga,GO,0.726,0.7,0.837,0.653
1133,352030,Iguape,SP,0.726,0.691,0.847,0.653
1133,431910,Sao Martinho,RS,0.726,0.734,0.83,0.628
1133,330130,Casimiro de Abreu,RJ,0.726,0.734,0.811,0.642
1133,310980,Cachoeira Dourada,MG,0.726,0.695,0.85,0.648
1133,420519,Ermo,SC,0.726,0.708,0.808,0.67
1133,353310,Nova Guataporanga,SP,0.726,0.707,0.842,0.644
1133,420320,Camboriu,SC,0.726,0.736,0.866,0.6
1133,411900,Perola D'Oeste,PR,0.726,0.697,0.809,0.679
1133,353210,Murutinga do Sul,SP,0.726,0.703,0.847,0.643
1133,410980,Ibipora,PR,0.726,0.72,0.821,0.647
1133,411070,Irati,PR,0.726,0.715,0.835,0.64
1133,313840,Leopoldina,MG,0.726,0.696,0.867,0.635
1154,431673,Santa Cecilia do Sul,RS,0.725,0.781,0.839,0.581
1154,353820,Pinhalzinho,SP,0.725,0.707,0.808,0.666
1154,354020,Pontal,SP,0.725,0.718,0.838,0.633
1154,521090,Itapaci,GO,0.725,0.72,0.844,0.626
1154,520910,Goiatuba,GO,0.725,0.737,0.825,0.627
1154,315140,Pitangui,MG,0.725,0.711,0.87,0.617
1154,330600,Tres Rios,RJ,0.725,0.725,0.801,0.656
1154,520120,Anhanguera,GO,0.725,0.724,0.802,0.657
1154,314710,Para de Minas,MG,0.725,0.715,0.848,0.628
1154,350560,Barrinha,SP,0.725,0.711,0.829,0.646
1154,510125,Araputanga,MT,0.725,0.704,0.826,0.655
1154,431861,Sao Jose do Sul,RS,0.725,0.774,0.836,0.59
1154,351190,Clementina,SP,0.725,0.704,0.821,0.66
1154,431670,Santa Barbara do Sul,RS,0.725,0.716,0.841,0.634
1154,431478,Ponte Preta,RS,0.725,0.727,0.874,0.6
1154,431477,Pontao,RS,0.725,0.708,0.864,0.623
1154,351410,Dois Corregos,SP,0.725,0.725,0.853,0.616
1154,431230,Miraguai,RS,0.725,0.744,0.837,0.613
1154,351750,Guapiacu,SP,0.725,0.728,0.866,0.605
1154,352042,Ilha Comprida,SP,0.725,0.696,0.823,0.666
1154,420675,Ibiam,SC,0.725,0.737,0.82,0.631
1154,420580,Garuva,SC,0.725,0.717,0.83,0.64
1154,352290,Itapui,SP,0.725,0.716,0.841,0.633
1154,420020,Agrolandia,SC,0.725,0.727,0.827,0.633
1154,412640,Sertaneja,PR,0.725,0.724,0.809,0.651
1154,412610,Sao Tome,PR,0.725,0.707,0.816,0.66
1154,412555,Sao Manoel do Parana,PR,0.725,0.721,0.825,0.64
1154,411560,Matelandia,PR,0.725,0.715,0.831,0.642
1154,411350,Loanda,PR,0.725,0.724,0.815,0.645
1154,410380,Cambira,PR,0.725,0.702,0.835,0.651
1154,311460,Carrancas,MG,0.725,0.687,0.877,0.632
1154,410110,Andira,PR,0.725,0.69,0.838,0.66
1154,353490,Pacaembu,SP,0.725,0.717,0.843,0.631
1154,355695,Vitoria Brasil,SP,0.725,0.686,0.811,0.685
1154,355630,Valparaiso,SP,0.725,0.719,0.825,0.643
1154,310190,Alpinopolis,MG,0.725,0.703,0.862,0.629
1154,353660,Paulo de Faria,SP,0.725,0.721,0.8,0.662
1191,353020,Mirante do Paranapanema,SP,0.724,0.67,0.841,0.674
1191,410725,Douradina,PR,0.724,0.721,0.818,0.644
1191,521930,Santa Helena de Goias,GO,0.724,0.734,0.823,0.627
1191,311470,Carvalhopolis,MG,0.724,0.688,0.85,0.648
1191,430675,Doutor Ricardo,RS,0.724,0.749,0.855,0.593
1191,352965,Mesopolis,SP,0.724,0.674,0.847,0.666
1191,352780,Lupercio,SP,0.724,0.679,0.83,0.674
1191,330010,Angra dos Reis,RJ,0.724,0.74,0.846,0.605
1191,316040,Santo Antonio do Monte,MG,0.724,0.736,0.84,0.615
1191,431610,Ronda Alta,RS,0.724,0.729,0.867,0.6
1191,313880,Luz,MG,0.724,0.723,0.833,0.63
1191,352360,Itirapina,SP,0.724,0.734,0.813,0.636
1191,310380,Arapua,MG,0.724,0.718,0.871,0.608
1191,431190,Marcelino Ramos,RS,0.724,0.735,0.834,0.618
1191,312600,Florestal,MG,0.724,0.728,0.845,0.617
1191,316220,Sao Joao Batista do Gloria,MG,0.724,0.713,0.845,0.631
1191,411040,Indianopolis,PR,0.724,0.707,0.835,0.642
1191,420270,Botuvera,SC,0.724,0.741,0.848,0.604
1191,314340,Monte Siao,MG,0.724,0.732,0.878,0.59
1191,316990,Uba,MG,0.724,0.727,0.841,0.62
1191,410880,Guaira,PR,0.724,0.739,0.836,0.615
1191,431075,Ivora,RS,0.724,0.712,0.886,0.602
1191,320320,Linhares,ES,0.724,0.721,0.834,0.63
1191,522005,Sao Joao da Parauna,GO,0.724,0.699,0.818,0.664
1191,430990,Ibiraiaras,RS,0.724,0.739,0.835,0.615
1191,210750,Paco do Lumiar,MA,0.724,0.646,0.796,0.739
1217,430237,Bom Progresso,RS,0.723,0.7,0.84,0.643
1217,432020,Seberi,RS,0.723,0.706,0.865,0.62
1217,432285,Vespasiano Correa,RS,0.723,0.758,0.855,0.584
1217,315070,Pirajuba,MG,0.723,0.748,0.858,0.588
1217,410710,Diamante do Norte,PR,0.723,0.699,0.824,0.657
1217,430620,Cruzeiro do Sul,RS,0.723,0.746,0.833,0.607
1217,355290,Taciba,SP,0.723,0.682,0.809,0.684
1217,354380,Rinopolis,SP,0.723,0.696,0.843,0.644
1217,410650,Coronel Vivida,PR,0.723,0.714,0.81,0.653
1217,311260,Capinopolis,MG,0.723,0.747,0.841,0.601
1217,351680,Gastao Vidigal,SP,0.723,0.727,0.817,0.635
1217,353950,Pitangueiras,SP,0.723,0.699,0.83,0.651
1217,430192,Barra do Rio Azul,RS,0.723,0.703,0.842,0.638
1217,420520,Erval Velho,SC,0.723,0.736,0.868,0.592
1217,313340,Itapagipe,MG,0.723,0.728,0.861,0.603
1217,314980,Perdizes,MG,0.723,0.752,0.88,0.571
1217,412320,Santa Cecilia do Pavao,PR,0.723,0.681,0.838,0.661
1217,412650,Sertanopolis,PR,0.723,0.719,0.804,0.655
1217,354900,Sao Francisco,SP,0.723,0.705,0.814,0.658
1217,352450,Jaci,SP,0.723,0.7,0.818,0.659
1217,411880,Peabiru,PR,0.723,0.727,0.826,0.629
1217,521973,Santo Antonio de Goias,GO,0.723,0.687,0.832,0.662
1217,313690,Juruaia,MG,0.723,0.794,0.86,0.553
1217,410160,Arapoti,PR,0.723,0.715,0.823,0.643
1217,431510,Porto Xavier,RS,0.723,0.687,0.876,0.628
1217,410820,Formosa do Oeste,PR,0.723,0.692,0.836,0.652
1217,420060,Aguas Mornas,SC,0.723,0.731,0.853,0.606
1244,330180,Engenheiro Paulo de Frontin,RJ,0.722,0.674,0.805,0.694
1244,353540,Panorama,SP,0.722,0.724,0.814,0.639
1244,411540,Marmeleiro,PR,0.722,0.73,0.842,0.613
1244,412140,Realeza,PR,0.722,0.72,0.83,0.63
1244,412865,Virmond,PR,0.722,0.708,0.848,0.628
1244,411690,Nova Esperanca,PR,0.722,0.723,0.829,0.628
1244,351070,Cardoso,SP,0.722,0.695,0.853,0.636
1244,520020,Agua Limpa,GO,0.722,0.691,0.821,0.663
1244,350150,Alvinlandia,SP,0.722,0.721,0.791,0.659
1244,350335,Arco-Iris,SP,0.722,0.671,0.809,0.694
1244,316470,Sao Sebastiao do Paraiso,MG,0.722,0.735,0.836,0.613
1244,420775,Iraceminha,SC,0.722,0.71,0.845,0.628
1244,521590,Palminopolis,GO,0.722,0.718,0.833,0.63
1244,314600,Ouro Fino,MG,0.722,0.703,0.861,0.622
1244,410350,California,PR,0.722,0.718,0.821,0.638
1244,351290,Cosmorama,SP,0.722,0.705,0.849,0.63
1244,354190,Queluz,SP,0.722,0.665,0.823,0.687
1244,311180,Canapolis,MG,0.722,0.721,0.872,0.598
1244,310540,Barao de Cocais,MG,0.722,0.679,0.858,0.647
1244,355475,Trabiju,SP,0.722,0.666,0.811,0.697
1244,412520,Sao Jorge D'Oeste,PR,0.722,0.705,0.813,0.656
1244,353510,Palmares Paulista,SP,0.722,0.698,0.837,0.645
1266,311500,Cascalho Rico,MG,0.721,0.734,0.845,0.604
1266,313530,Japaraiba,MG,0.721,0.677,0.844,0.656
1266,270430,Maceio,AL,0.721,0.739,0.799,0.635
1266,430900,Girua,RS,0.721,0.707,0.842,0.629
1266,354440,Rubiacea,SP,0.721,0.684,0.82,0.668
1266,410115,Angulo,PR,0.721,0.705,0.827,0.644
1266,314260,Monsenhor Paulo,MG,0.721,0.682,0.839,0.654
1266,350260,Aparecida D'Oeste,SP,0.721,0.697,0.804,0.67
1266,351020,Capao Bonito,SP,0.721,0.675,0.826,0.671
1266,410050,Altonia,PR,0.721,0.69,0.848,0.641
1266,320020,Alegre,ES,0.721,0.708,0.839,0.63
1266,431010,Igrejinha,RS,0.721,0.749,0.876,0.571
1266,350230,Anhembi,SP,0.721,0.681,0.863,0.637
1266,500400,Gloria de Dourados,MS,0.721,0.705,0.822,0.648
1266,315960,Santa Rita do Sapucai,MG,0.721,0.727,0.83,0.62
1266,420480,Curitibanos,SC,0.721,0.716,0.846,0.62
1266,315300,Pratinha,MG,0.721,0.71,0.871,0.607
1266,355560,Uchoa,SP,0.721,0.708,0.823,0.644
1266,432250,Vacaria,RS,0.721,0.74,0.838,0.605
1266,411550,Marumbi,PR,0.721,0.705,0.826,0.643
1266,500630,Paranaiba,MS,0.721,0.727,0.823,0.627
1266,500620,Nova Andradina,MS,0.721,0.716,0.85,0.616
1266,521450,Neropolis,GO,0.721,0.681,0.82,0.671
1266,290320,Barreiras,BA,0.721,0.695,0.807,0.668
1266,354323,Ribeirao dos Indios,SP,0.721,0.661,0.809,0.701
1266,352920,Martinopolis,SP,0.721,0.703,0.832,0.641
1266,412840,Urai,PR,0.721,0.698,0.821,0.655
1266,420880,Jaguaruna,SC,0.721,0.719,0.83,0.628
1266,314240,Moema,MG,0.721,0.703,0.848,0.629
1266,353625,Parisi,SP,0.721,0.72,0.842,0.619
1266,521710,Piracanjuba,GO,0.721,0.72,0.87,0.599
1266,521720,Piranhas,GO,0.721,0.699,0.848,0.631
1266,410360,Cambara,PR,0.721,0.711,0.818,0.645
1266,411310,Kalore,PR,0.721,0.673,0.848,0.657
1266,352650,Lavinia,SP,0.721,0.698,0.82,0.655
1301,354860,Sao Bento do Sapucai,SP,0.72,0.719,0.812,0.638
1301,431445,Pinhal,RS,0.72,0.701,0.852,0.624
1301,521000,Inhumas,GO,0.72,0.718,0.842,0.618
1301,352790,Lutecia,SP,0.72,0.67,0.846,0.659
1301,431970,Sao Valentim,RS,0.72,0.745,0.82,0.612
1301,314080,Matias Barbosa,MG,0.72,0.703,0.862,0.616
1301,350990,Cananeia,SP,0.72,0.677,0.851,0.649
1301,430800,Faxinal do Soturno,RS,0.72,0.732,0.854,0.597
1301,313360,Itapeva,MG,0.72,0.699,0.878,0.607
1301,354920,Sao Joao das Duas Pontes,SP,0.72,0.675,0.806,0.686
1301,350870,Caconde,SP,0.72,0.701,0.858,0.62
1301,500470,Ivinhema,MS,0.72,0.715,0.85,0.615
1301,430066,Andre da Rocha,RS,0.72,0.738,0.837,0.605
1301,351980,Icem,SP,0.72,0.716,0.806,0.646
1301,522040,Sao Simao,GO,0.72,0.756,0.825,0.599
1301,421810,Timbe do Sul,SC,0.72,0.721,0.856,0.606
1301,431380,Palmitinho,RS,0.72,0.707,0.836,0.632
1301,410300,Boa Esperanca,PR,0.72,0.687,0.808,0.673
1301,421370,Pouso Redondo,SC,0.72,0.728,0.857,0.598
1301,421225,Passo de Torres,SC,0.72,0.695,0.869,0.618
1301,314660,Paiva,MG,0.72,0.657,0.845,0.672
1301,410765,Fazenda Rio Grande,PR,0.72,0.713,0.847,0.617
1301,352300,Itapura,SP,0.72,0.682,0.813,0.673
1301,412860,Vere,PR,0.72,0.709,0.84,0.626
1301,412830,Uniflor,PR,0.72,0.69,0.826,0.655
1301,250400,Campina Grande,PB,0.72,0.702,0.812,0.654
1301,330360,Paracambi,RJ,0.72,0.689,0.812,0.666
1301,412370,Santa Isabel do Ivai,PR,0.72,0.697,0.817,0.656
1301,240800,Mossoro,RN,0.72,0.694,0.811,0.663
1301,411740,Ourizona,PR,0.72,0.721,0.803,0.644
1331,430613,Cruzaltense,RS,0.719,0.724,0.849,0.605
1331,353970,Platina,SP,0.719,0.691,0.824,0.652
1331,353090,Mombuca,SP,0.719,0.746,0.82,0.607
1331,351685,Gaviao Peixoto,SP,0.719,0.687,0.802,0.676
1331,430550,Ciriaco,RS,0.719,0.724,0.855,0.6
1331,520055,Alto Horizonte,GO,0.719,0.709,0.841,0.624
1331,312320,Dores do Indaia,MG,0.719,0.71,0.84,0.623
1331,352280,Itaporanga,SP,0.719,0.681,0.835,0.653
1331,521040,Itaberai,GO,0.719,0.735,0.828,0.61
1331,432160,Tramandai,RS,0.719,0.727,0.842,0.606
1331,410910,Guaporema,PR,0.719,0.686,0.808,0.671
1331,420415,Celso Ramos,SC,0.719,0.651,0.826,0.692
1331,351780,Guaracai,SP,0.719,0.699,0.803,0.663
1331,430330,Caibate,RS,0.719,0.709,0.857,0.611
1331,412560,Sao Mateus do Sul,PR,0.719,0.711,0.838,0.623
1331,354510,Salmourao,SP,0.719,0.678,0.846,0.649
1331,521890,Rubiataba,GO,0.719,0.686,0.814,0.666
1331,353960,Planalto,SP,0.719,0.683,0.853,0.639
1331,350220,Angatuba,SP,0.719,0.693,0.827,0.648
1331,420917,Jupia,SC,0.719,0.708,0.862,0.61
1331,351250,Coroados,SP,0.719,0.704,0.816,0.648
1331,316960,Tupaciguara,MG,0.719,0.711,0.863,0.605
1331,430170,Barao de Cotegipe,RS,0.719,0.745,0.842,0.593
1331,411400,Mambore,PR,0.719,0.698,0.821,0.649
1331,353325,Novais,SP,0.719,0.712,0.822,0.634
1331,510710,Sao Jose dos Quatro Marcos,MT,0.719,0.707,0.816,0.643
1331,330510,Sao Joao de Meriti,RJ,0.719,0.693,0.831,0.646
1331,521540,Ouro Verde de Goias,GO,0.719,0.672,0.821,0.674
1331,353560,Paraibuna,SP,0.719,0.709,0.815,0.642
1331,352100,Ipero,SP,0.719,0.68,0.814,0.672
1331,351860,Guariba,SP,0.719,0.712,0.811,0.645
1362,510336,Conquista D'Oeste,MT,0.718,0.707,0.807,0.65
1362,510350,Diamantino,MT,0.718,0.714,0.831,0.625
1362,351770,Guara,SP,0.718,0.71,0.826,0.63
1362,421380,Praia Grande,SC,0.718,0.692,0.84,0.636
1362,330470,Santo Antonio de Padua,RJ,0.718,0.709,0.806,0.648
1362,411170,Jaboti,PR,0.718,0.699,0.827,0.64
1362,353657,Paulistania,SP,0.718,0.683,0.817,0.663
1362,410560,Cidade Gaucha,PR,0.718,0.712,0.805,0.645
1362,410400,Campina Grande do Sul,PR,0.718,0.712,0.86,0.605
1362,313710,Lagamar,MG,0.718,0.692,0.839,0.637
1362,421187,Paial,SC,0.718,0.705,0.847,0.62
1362,521060,Itaguaru,GO,0.718,0.689,0.828,0.648
1362,412410,Santo Antonio da Platina,PR,0.718,0.733,0.817,0.617
1362,330020,Araruama,RJ,0.718,0.714,0.839,0.617
1362,521140,Itaucu,GO,0.718,0.697,0.833,0.638
1362,411410,Mandaguacu,PR,0.718,0.717,0.825,0.625
1362,411300,Jussara,PR,0.718,0.716,0.835,0.619
1362,421917,Vargem Bonita,SC,0.718,0.705,0.801,0.656
1362,432225,Tupandi,RS,0.718,0.742,0.836,0.597
1362,351400,Dobrada,SP,0.718,0.691,0.818,0.655
1362,520140,Aparecida de Goiania,GO,0.718,0.716,0.834,0.62
1362,352890,Mariapolis,SP,0.718,0.684,0.83,0.651
1362,411770,Palmeira,PR,0.718,0.725,0.826,0.618
1362,110004,Cacoal,RO,0.718,0.727,0.821,0.62
1362,432166,Tres Cachoeiras,RS,0.718,0.722,0.847,0.606
1362,316920,Tombos,MG,0.718,0.699,0.871,0.607
1362,320220,Fundao,ES,0.718,0.708,0.839,0.623
1362,521310,Mineiros,GO,0.718,0.753,0.84,0.584
1362,431337,Nova Santa Rita,RS,0.718,0.716,0.853,0.606
1362,420253,Bom Jesus,SC,0.718,0.74,0.827,0.606
1362,320130,Cariacica,ES,0.718,0.699,0.844,0.628
